split,model,horizon_y,metric,fmi,df,m,se,m_required_von_hippel
cv,rsf_naive,5.0,frac_above_0.05,0.3307323307040111,274.3415035721972,30,0.0017748253551155195,42.0
cv,rsf_naive,5.0,frac_above_0.075,0.21354099544342828,641.9121276408129,30,0.0011818610882894215,21.0
cv,rsf_naive,5.0,frac_above_0.2,0.4436370270057624,155.09053112323625,30,0.00013333965004892049,66.0
cv,rsf_naive,5.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0006354542394474852,2.0
cv,rsf_naive,5.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0006419384490491791,2.0
cv,rsf_naive,5.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0006485563622315248,2.0
cv,rsf_naive,5.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.000662210189357622,2.0
cv,rsf_naive,5.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0006801078130975923,2.0
cv,rsf_naive,5.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.0007863746300046314,2.0
cv,rsf_naive,10.0,mean_pred,0.0333113541223639,15845.103757825356,30,0.00033155972489885865,2.0
cv,rsf_naive,10.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0011106379883628879,2.0
cv,rsf_naive,10.0,eo,0.0023500537789088475,40747.91226621846,30,0.03423204494821235,2.0
cv,rsf_naive,10.0,calib_intercept,0.012005317116910524,33878.18764824726,30,0.03671037211844365,2.0
cv,rsf_naive,10.0,calib_slope,0.05277131346453326,8278.082011581737,30,0.036496535744706564,3.0
cv,rsf_naive,10.0,ici,0.015005933855725753,30893.71009598448,30,0.0009724363660912439,2.0
cv,rsf_naive,10.0,e50,0.027695989974504367,19513.194711938908,30,0.0007082913048620047,2.0
cv,rsf_naive,10.0,e90,0.010835784465727605,34997.46641483734,30,0.003634287343994522,2.0
cv,rsf_naive,10.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0011726856726112552,2.0
cv,rsf_naive,10.0,eo_concordant,0.002330130351965669,40753.94539015417,30,0.03275983265294285,2.0
cv,rsf_naive,10.0,calib_intercept_concordant,0.011068439522577385,34778.005590980225,30,0.036650233337427285,2.0
cv,rsf_naive,10.0,calib_slope_concordant,0.05047947394961365,8875.151939448697,30,0.03545501314725714,3.0
cv,rsf_naive,10.0,ici_concordant,0.03536157926429371,14710.715693187256,30,0.0010301964883706182,2.0
cv,rsf_naive,10.0,e50_concordant,0.07946633874673933,4140.707597718367,30,0.0009425035751546352,5.0
cv,rsf_naive,10.0,e90_concordant,0.013196855679357784,32705.50806726827,30,0.0037301968848226044,2.0
cv,rsf_naive,10.0,auc,0.05486100243182374,7780.884464173723,30,0.005726779750113668,3.0
cv,rsf_naive,10.0,cindex,0.05173194161810044,8541.79826275195,30,0.005879787983737148,3.0
cv,rsf_naive,10.0,auc_marginal_ipcw,0.05109235538497917,8709.843659211134,30,0.005855954376223996,3.0
cv,rsf_naive,10.0,cindex_marginal_ipcw,0.04829155430835578,9501.45034880844,30,0.005697071936655561,3.0
cv,rsf_naive,10.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023999912885427116,2.0
cv,rsf_naive,10.0,nb_at_0.01,0.01218597352308688,33702.13009961554,30,0.0010994235055659328,2.0
cv,rsf_naive,10.0,nb_at_0.02,0.008939323542333242,36707.40269286055,30,0.0010727330574546005,2.0
cv,rsf_naive,10.0,nb_at_0.03,0.013739089422351379,32164.903785398998,30,0.0010557955764632324,2.0
cv,rsf_naive,10.0,nb_at_0.05,0.02618259848110426,20653.53868157239,30,0.0010058545465416748,2.0
cv,rsf_naive,10.0,nb_at_0.075,0.04004717662473125,12473.041039803718,30,0.0009388426600687376,2.0
cv,rsf_naive,10.0,nb_at_0.2,0.11251543682875659,2188.920909226932,30,0.0005858236996770461,8.0
cv,rsf_naive,10.0,frac_above_0.01,0.31226070894797847,306.77577545173256,30,0.0029566213858277534,38.0
cv,rsf_naive,10.0,frac_above_0.02,0.2604161965918081,436.6478233918456,30,0.002945787802367151,29.0
cv,rsf_naive,10.0,frac_above_0.03,0.23032425033518206,554.27757971366,30,0.0028088955073945613,24.0
cv,rsf_naive,10.0,frac_above_0.05,0.1489408371230807,1286.0194759337962,30,0.002402365560908912,12.0
cv,rsf_naive,10.0,frac_above_0.075,0.14117459886828046,1424.643344902798,30,0.0021153367092662852,11.0
cv,rsf_naive,10.0,frac_above_0.2,0.25134009840930654,467.8129580222076,30,0.0010740288002342416,27.0
cv,rsf_naive,10.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0011218565768040538,2.0
cv,rsf_naive,10.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0011333041013021766,2.0
cv,rsf_naive,10.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.001144987595932287,2.0
cv,rsf_naive,10.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.0011690925953551582,2.0
cv,rsf_naive,10.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0012006896463603893,2.0
cv,rsf_naive,10.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.001388297690177076,2.0
cv,rsf_naive,15.0,mean_pred,0.03614337858268228,14304.36223048119,30,0.0006099490513642734,2.0
cv,rsf_naive,15.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,rsf_naive,15.0,eo,0.0028128403371397797,40595.58112219291,30,0.03430210715614486,2.0
cv,rsf_naive,15.0,calib_intercept,0.011992042429593152,33891.09546631445,30,0.03409714842628324,2.0
cv,rsf_naive,15.0,calib_slope,0.057828692925285266,7143.4260288498635,30,0.02892901727238881,3.0
cv,rsf_naive,15.0,ici,0.019381724494483787,26571.689230445838,30,0.001658376991402486,2.0
cv,rsf_naive,15.0,e50,0.12871768400400307,1698.408224942288,30,0.0020051818040905073,9.0
cv,rsf_naive,15.0,e90,0.012838867235271929,33060.400122483836,30,0.0055983855885666425,2.0
cv,rsf_naive,15.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0019110685075623666,2.0
cv,rsf_naive,15.0,eo_concordant,0.002728233999935694,40625.16500116349,30,0.03194409961687472,2.0
cv,rsf_naive,15.0,calib_intercept_concordant,0.00996629612911432,35800.51254930095,30,0.034777592511080375,2.0
cv,rsf_naive,15.0,calib_slope_concordant,0.0607061262611947,6593.018950766159,30,0.02840778552989663,3.0
cv,rsf_naive,15.0,ici_concordant,0.030840415225272207,17353.3132574526,30,0.001689576435012897,2.0
cv,rsf_naive,15.0,e50_concordant,0.0929196262604678,3120.9938145409983,30,0.0015683490370622913,6.0
cv,rsf_naive,15.0,e90_concordant,0.010808140521057703,35023.42368820305,30,0.006529688056361027,2.0
cv,rsf_naive,15.0,auc,0.03157105840315232,16890.609594705915,30,0.005589774907577194,2.0
cv,rsf_naive,15.0,cindex,0.05213160624028445,8439.043435018782,30,0.006144668968744375,3.0
cv,rsf_naive,15.0,auc_marginal_ipcw,0.0323815249461203,16393.950491671327,30,0.0056105924972720544,2.0
cv,rsf_naive,15.0,cindex_marginal_ipcw,0.03053667083364234,17549.917972857882,30,0.005286756534540977,2.0
cv,rsf_naive,15.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023392404352275465,2.0
cv,rsf_naive,15.0,nb_at_0.01,0.00795071234737417,37528.18637647489,30,0.0017418544438037816,2.0
cv,rsf_naive,15.0,nb_at_0.02,0.013278569212901421,32624.254368570513,30,0.0017262722156621462,2.0
cv,rsf_naive,15.0,nb_at_0.03,0.013716988908093721,32186.99689096213,30,0.0017064964157099973,2.0
cv,rsf_naive,15.0,nb_at_0.05,0.008987481986483567,36666.02783734189,30,0.0016717423920548,2.0
cv,rsf_naive,15.0,nb_at_0.075,0.02067224032372871,25356.766631524475,30,0.0016492326582101611,2.0
cv,rsf_naive,15.0,nb_at_0.2,0.04517204550120512,10502.230601624728,30,0.0014072701503768097,3.0
cv,rsf_naive,15.0,frac_above_0.01,0.5814052071718617,91.8965477667446,30,0.0034357050212410175,99.0
cv,rsf_naive,15.0,frac_above_0.02,0.465420762623374,141.3291865371131,30,0.003343575725968558,71.0
cv,rsf_naive,15.0,frac_above_0.03,0.3456483347134626,251.79642354311176,30,0.0031238548075816067,45.0
cv,rsf_naive,15.0,frac_above_0.05,0.22309375491617836,589.673432810249,30,0.002853509281323042,22.0
cv,rsf_naive,15.0,frac_above_0.075,0.1467380370109417,1323.2180153250438,30,0.0026141558511086835,11.0
cv,rsf_naive,15.0,frac_above_0.2,0.11778443782243574,2008.5996275724353,30,0.001860422267383799,8.0
cv,rsf_naive,15.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0017371690759822298,2.0
cv,rsf_naive,15.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0017548952362100268,2.0
cv,rsf_naive,15.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0017729870634419869,2.0
cv,rsf_naive,15.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.001810313009012997,2.0
cv,rsf_naive,15.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0018592403611930551,2.0
cv,rsf_naive,15.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.002149746595740512,2.0
cv,gbs_naive,5.0,mean_pred,0.043144946504484256,11229.134319412713,30,0.0001613149033144859,2.0
cv,gbs_naive,5.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.000629099690450189,2.0
cv,gbs_naive,5.0,eo,0.002515174233809457,40696.235561175454,30,0.0424537454578076,2.0
cv,gbs_naive,5.0,calib_intercept,0.04809863071673023,9559.522795884786,30,0.059378964988375624,3.0
cv,gbs_naive,5.0,calib_slope,0.10461321966556729,2507.7156389466195,30,0.048786952091402984,7.0
cv,gbs_naive,5.0,ici,0.13119980893282956,1637.9437146674495,30,0.0006366854284567642,10.0
cv,gbs_naive,5.0,e50,0.1313913752182933,1633.4108840829927,30,0.0004859047942077854,10.0
cv,gbs_naive,5.0,e90,0.07109241347549507,5037.989112323891,30,0.0012293659479530126,4.0
cv,gbs_naive,5.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0006423628821256964,2.0
cv,gbs_naive,5.0,eo_concordant,0.0025121010298232373,40697.224595256026,30,0.04165085658434429,2.0
cv,gbs_naive,5.0,calib_intercept_concordant,0.04694961318950242,9915.5192296799,30,0.05901640705769362,3.0
cv,gbs_naive,5.0,calib_slope_concordant,0.10427752799950683,2522.745535646208,30,0.04822629912756494,7.0
cv,gbs_naive,5.0,ici_concordant,0.13817919398586992,1484.1253563345547,30,0.0006919334688662675,10.0
cv,gbs_naive,5.0,e50_concordant,0.15144683914066745,1245.5696673443135,30,0.0005353001373296119,12.0
cv,gbs_naive,5.0,e90_concordant,0.13402974974512114,1572.8357440681007,30,0.0014274316694622184,10.0
cv,gbs_naive,5.0,auc,0.03653796185818832,14104.538055246945,30,0.007304115974744772,2.0
cv,gbs_naive,5.0,cindex,0.04481903418380488,10624.233079276664,30,0.007280969041888181,3.0
cv,gbs_naive,5.0,auc_marginal_ipcw,0.028888839285802,18660.992041783284,30,0.007396418983251479,2.0
cv,gbs_naive,5.0,cindex_marginal_ipcw,0.028264091919823316,19102.24279344126,30,0.007362164371709523,2.0
cv,gbs_naive,5.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0019620496140070115,2.0
cv,gbs_naive,5.0,nb_at_0.01,0.010693611187447409,35130.686286585486,30,0.0006025156414973911,2.0
cv,gbs_naive,5.0,nb_at_0.02,0.014914246250567233,30985.87756690351,30,0.0005636187310206342,2.0
cv,gbs_naive,5.0,nb_at_0.03,0.0533004134424151,8148.13203521727,30,0.0005354012539598915,3.0
cv,gbs_naive,5.0,nb_at_0.05,0.06414445547617456,6010.65269328959,30,0.00046356203824997,4.0
cv,gbs_naive,5.0,nb_at_0.075,0.10199829084208131,2628.3969937985344,30,0.0003706499211345219,7.0
cv,gbs_naive,5.0,nb_at_0.2,0.23126167051760368,549.9242655655208,30,0.0001784014655988805,24.0
cv,gbs_naive,5.0,frac_above_0.01,0.19112915208148137,795.6544403458569,30,0.00269935188199589,17.0
cv,gbs_naive,5.0,frac_above_0.02,0.24324611050006675,498.53044469684943,30,0.0024079890031452624,26.0
cv,gbs_naive,5.0,frac_above_0.03,0.18738829494969694,826.6476276188008,30,0.0020131005466536922,17.0
cv,gbs_naive,5.0,frac_above_0.05,0.11658111188426189,2047.7885912356198,30,0.0014565298922494928,8.0
cv,gbs_naive,5.0,frac_above_0.075,0.2180075667755238,616.654175088385,30,0.001116116886637013,21.0
cv,gbs_naive,5.0,frac_above_0.2,0.3674858565915379,223.5345238992639,30,0.0003751397275409212,50.0
cv,gbs_naive,5.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0006354542394474852,2.0
cv,gbs_naive,5.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0006419384490491791,2.0
cv,gbs_naive,5.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0006485563622315248,2.0
cv,gbs_naive,5.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.000662210189357622,2.0
cv,gbs_naive,5.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0006801078130975923,2.0
cv,gbs_naive,5.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.0007863746300046314,2.0
cv,gbs_naive,10.0,mean_pred,0.08214605705500364,3902.2975285383322,30,0.0003894288051422816,5.0
cv,gbs_naive,10.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0011106379883628879,2.0
cv,gbs_naive,10.0,eo,0.007494218282229764,37887.1118522774,30,0.035066340706815906,2.0
cv,gbs_naive,10.0,calib_intercept,0.05558869302806244,7617.462321477664,30,0.044767540076849015,3.0
cv,gbs_naive,10.0,calib_slope,0.09343650478268413,3089.445290335353,30,0.025492673547887732,6.0
cv,gbs_naive,10.0,ici,0.11021872342925561,2275.097971720377,30,0.0009367495376942062,7.0
cv,gbs_naive,10.0,e50,0.06965127706203744,5220.210131253031,30,0.0010688474988920556,4.0
cv,gbs_naive,10.0,e90,0.02310790662368304,23174.505087517515,30,0.0034505967969850355,2.0
cv,gbs_naive,10.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0011726856726112552,2.0
cv,gbs_naive,10.0,eo_concordant,0.0074322334536419815,37934.78773505393,30,0.03355252943732404,2.0
cv,gbs_naive,10.0,calib_intercept_concordant,0.05146366818935149,8611.738262319775,30,0.04435231995789745,3.0
cv,gbs_naive,10.0,calib_slope_concordant,0.09361116854078284,3078.8900523933908,30,0.024767698317212282,6.0
cv,gbs_naive,10.0,ici_concordant,0.1063335266733986,2432.727317722165,30,0.001010543630786702,7.0
cv,gbs_naive,10.0,e50_concordant,0.05886266681612095,6938.462385306384,30,0.0010188707439566821,3.0
cv,gbs_naive,10.0,e90_concordant,0.07781128386870795,4298.645257904501,30,0.002560779057719885,5.0
cv,gbs_naive,10.0,auc,0.030917790537869784,17303.63166281222,30,0.0054899151140981066,2.0
cv,gbs_naive,10.0,cindex,0.03346487635852385,15756.594395681099,30,0.005716718807797759,2.0
cv,gbs_naive,10.0,auc_marginal_ipcw,0.02674902985047885,20218.93838412728,30,0.005529042102685312,2.0
cv,gbs_naive,10.0,cindex_marginal_ipcw,0.02522833533224142,21406.821272916328,30,0.0053870659479291596,2.0
cv,gbs_naive,10.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023999912885427116,2.0
cv,gbs_naive,10.0,nb_at_0.01,0.0027988163890692213,40600.53805958159,30,0.0011022323919854132,2.0
cv,gbs_naive,10.0,nb_at_0.02,0.012302998044253163,33587.70867318023,30,0.0010757071207014406,2.0
cv,gbs_naive,10.0,nb_at_0.03,0.0128217239645909,33077.346979697686,30,0.0010524190855358405,2.0
cv,gbs_naive,10.0,nb_at_0.05,0.014177862776438462,31725.487431603884,30,0.0009833695542266546,2.0
cv,gbs_naive,10.0,nb_at_0.075,0.01876027353654771,27169.19679435821,30,0.000890455022932028,2.0
cv,gbs_naive,10.0,nb_at_0.2,0.10218943070187235,2619.288800166917,30,0.0005824306540650391,7.0
cv,gbs_naive,10.0,frac_above_0.01,0.26329483911663526,427.41632328576054,30,0.0029026163488032855,29.0
cv,gbs_naive,10.0,frac_above_0.02,0.12506105570541326,1793.7139223212891,30,0.002678742474571912,9.0
cv,gbs_naive,10.0,frac_above_0.03,0.14947653708747988,1277.209341956916,30,0.002598815375759014,12.0
cv,gbs_naive,10.0,frac_above_0.05,0.17454225543069032,948.1153709127747,30,0.002365555158595169,15.0
cv,gbs_naive,10.0,frac_above_0.075,0.13887111792061446,1470.0607292929774,30,0.0020061310142456133,10.0
cv,gbs_naive,10.0,frac_above_0.2,0.23805955323330694,519.8430874101786,30,0.0010817210476672685,25.0
cv,gbs_naive,10.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0011218565768040538,2.0
cv,gbs_naive,10.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0011333041013021766,2.0
cv,gbs_naive,10.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.001144987595932287,2.0
cv,gbs_naive,10.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.0011690925953551582,2.0
cv,gbs_naive,10.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0012006896463603893,2.0
cv,gbs_naive,10.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.001388297690177076,2.0
cv,gbs_naive,15.0,mean_pred,0.17347216586933503,959.4235641876287,30,0.0007389791456719623,15.0
cv,gbs_naive,15.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,gbs_naive,15.0,eo,0.017802312412378243,28103.800860370247,30,0.03579721993049882,2.0
cv,gbs_naive,15.0,calib_intercept,0.07484992769978634,4603.799269265257,30,0.04425495763713835,4.0
cv,gbs_naive,15.0,calib_slope,0.1202140097025715,1932.7913337042473,30,0.018432556371600208,8.0
cv,gbs_naive,15.0,ici,0.13006989730249835,1665.0644204865025,30,0.0013632672264895223,9.0
cv,gbs_naive,15.0,e50,0.07273145392249308,4841.646161114896,30,0.0013379595912553742,4.0
cv,gbs_naive,15.0,e90,0.03622721693525868,14261.612801894371,30,0.006584223028987754,2.0
cv,gbs_naive,15.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0019110685075623666,2.0
cv,gbs_naive,15.0,eo_concordant,0.01727429777595672,28624.924500747853,30,0.033321231369122836,2.0
cv,gbs_naive,15.0,calib_intercept_concordant,0.05908372875414002,6895.713880003737,30,0.044425774978407745,3.0
cv,gbs_naive,15.0,calib_slope_concordant,0.1289138959460949,1693.508613823364,30,0.018304291177451713,9.0
cv,gbs_naive,15.0,ici_concordant,0.1443524439317071,1365.344857366637,30,0.001426860832100153,11.0
cv,gbs_naive,15.0,e50_concordant,0.07365327666927596,4736.025020477313,30,0.0013147349399028872,4.0
cv,gbs_naive,15.0,e90_concordant,0.042531490771621154,11462.155627834814,30,0.0063855866280896345,2.0
cv,gbs_naive,15.0,auc,0.02743579378262093,19704.522374899658,30,0.005471307509370538,2.0
cv,gbs_naive,15.0,cindex,0.09901829723234021,2776.6463484418414,30,0.005287966286737831,6.0
cv,gbs_naive,15.0,auc_marginal_ipcw,0.015104360337285487,30794.768266962023,30,0.0054649166299470565,2.0
cv,gbs_naive,15.0,cindex_marginal_ipcw,0.014939531472738164,30960.46032512394,30,0.005114201050779367,2.0
cv,gbs_naive,15.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023392404352275465,2.0
cv,gbs_naive,15.0,nb_at_0.01,0.004439504026747301,39881.914782685366,30,0.001736976211560453,2.0
cv,gbs_naive,15.0,nb_at_0.02,0.0038905070630634113,40152.78799847324,30,0.0017283358250919118,2.0
cv,gbs_naive,15.0,nb_at_0.03,0.007279009793495264,38051.51444052213,30,0.0017137642341227733,2.0
cv,gbs_naive,15.0,nb_at_0.05,0.01117465336518234,34677.24114602805,30,0.0016795996163309435,2.0
cv,gbs_naive,15.0,nb_at_0.075,0.01217145328649524,33716.30719517778,30,0.0016354601964255313,2.0
cv,gbs_naive,15.0,nb_at_0.2,0.04277524015180258,11368.813793365514,30,0.0013434707112356553,2.0
cv,gbs_naive,15.0,frac_above_0.01,0.5800534040119297,92.31055173489439,30,0.0032804045160473106,98.0
cv,gbs_naive,15.0,frac_above_0.02,0.3013151606095413,328.8170598891875,30,0.0029530933723749494,36.0
cv,gbs_naive,15.0,frac_above_0.03,0.13461631804963678,1559.8235036465062,30,0.002746529807230405,10.0
cv,gbs_naive,15.0,frac_above_0.05,0.11659874288618079,2047.2062469607015,30,0.0026299643097716873,8.0
cv,gbs_naive,15.0,frac_above_0.075,0.12060423754687136,1921.0119303751433,30,0.0025036936862689783,8.0
cv,gbs_naive,15.0,frac_above_0.2,0.10958321659456417,2299.8299039684343,30,0.0017631334786940573,7.0
cv,gbs_naive,15.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0017371690759822298,2.0
cv,gbs_naive,15.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0017548952362100268,2.0
cv,gbs_naive,15.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0017729870634419869,2.0
cv,gbs_naive,15.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.001810313009012997,2.0
cv,gbs_naive,15.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0018592403611930551,2.0
cv,gbs_naive,15.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.002149746595740512,2.0
cv,logistic_cr,5.0,mean_pred,0.030198005715142546,17772.103870057028,30,0.00015106427018987022,2.0
cv,logistic_cr,5.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.000629099690450189,2.0
