model,cfg_id,seed,seed_used,imp,cfg,mean_pred,obs_cif,eo,calib_intercept,calib_slope,ici,e50,e90,auc,cindex,at_risk_fraction,brier
deephit,deephit_046,1,20263667,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [64, 64, 64]}",0.0479952445334319,0.041509174627173406,1.1562562966986214,-0.02251271710518649,1.2147234823700241,0.00789532784147743,0.00811406968735151,0.01042031341899008,0.8381661987172822,0.8317636165920421,1.0,0.03645904384280115
deephit,deephit_025,0,20262319,1,"{""alpha"": 0.3, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.056872175950304214,0.041509174627173406,1.3701109805511198,-0.23054099450431545,1.9756210069460987,0.01988896758192251,0.015436020376998538,0.045890688547763236,0.8385207813686344,0.8321209822943018,1.0,0.037046520723103576
deephit,deephit_075,1,20264160,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 64]}",0.16589972413868814,0.041509174627173406,3.9967001422881627,-1.6370566547144503,1.0997745644603574,0.12748067745619465,0.03011090179094711,0.3281683379636364,0.7973186808908085,0.790877493758884,1.0,0.07479735526639479
deephit,deephit_056,1,20263837,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04645972252322074,0.041509174627173406,1.119263944429445,-0.07169565885063278,1.1963455179921678,0.005884739038698622,0.0033116272462829777,0.014797545772234952,0.8417478752343902,0.8352721923810562,1.0,0.03645215125253765
deephit,deephit_020,2,20264216,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.16947932338311783,0.041509174627173406,4.082936481039315,-1.6310548736405102,1.5827923002034492,0.13149423173922095,0.040289246051889216,0.33211281411555693,0.8069841742414637,0.8003590159763969,1.0,0.07561630139280373
deephit,deephit_061,1,20263922,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.20889262190509045,0.041509174627173406,5.032444604869156,-1.6848317514714433,4.214140747358016,0.17275617460598952,0.16960446969490384,0.3473218737193089,0.839892696903177,0.8331628050058161,1.0,0.08420273682705626
deephit,deephit_076,1,20264177,1,"{""alpha"": 0.9, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.040689435640279034,0.041509174627173406,0.9802516192081125,0.03477391319864078,0.9301526649956715,0.004401832930923348,0.003478321345487397,0.009351763526685847,0.8395238692172876,0.8328948097832435,1.0,0.03661651050091108
deephit,deephit_057,2,20264845,1,"{""alpha"": 0.2, ""batch_size"": 128, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [64]}",0.062299021984285025,0.041509174627173406,1.5008494518101507,-0.21590227808416154,1.918178938884199,0.029326085310250452,0.028133805003547452,0.05784225603649662,0.8210900822745711,0.8147449321185302,1.0,0.03783710925906617
deephit,deephit_059,0,20262897,1,"{""alpha"": 0.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.15873675828489597,0.041509174627173406,3.824136704972716,-1.5121806837776766,1.88272464156669,0.12048764009443387,0.04277953938114358,0.2995051884939849,0.8184876331732667,0.8114775055432359,1.0,0.06834566465644909
deephit,deephit_070,1,20264075,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.043819484652872484,0.041509174627173406,1.055657816529714,-0.05311795647773055,1.0276220470706028,0.002810768740813934,0.001199884503202451,0.007516603758231599,0.8388376146784634,0.8323347625249705,1.0,0.036403113597820363
deephit,deephit_078,2,20265202,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [32]}",0.15944023925348638,0.041509174627173406,3.8410843069163567,-1.5420287504347825,1.4951820491344645,0.12099365422858842,0.05322408869231979,0.3007346759785789,0.8026881092423208,0.7960062436146303,1.0,0.06911484362823336
deephit,deephit_074,1,20264143,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.04399245840669287,0.041509174627173406,1.059824937542695,-0.02680286580812943,1.1724927535384901,0.004643306757223465,0.0022436467595865007,0.010966925794791194,0.8415873811786057,0.8349627078720749,1.0,0.036364138915572344
deephit,deephit_063,2,20264947,1,"{""alpha"": 0.7, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.04920290862150723,0.041509174627173406,1.1853502042244228,-0.06723185922903467,1.158489063508816,0.0074319840755901435,0.007613234120024015,0.01044792148088624,0.8397922694096905,0.8333110391369485,1.0,0.0364694734389427
deephit,deephit_076,2,20265168,1,"{""alpha"": 0.9, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.042470946857710704,0.041509174627173406,1.0231701121300467,0.019128667876320633,1.04073350173472,0.0018240020697022261,0.0017533621335690495,0.002109589569509046,0.8418414176278504,0.835160392119081,1.0,0.036327704461339774
deephit,deephit_061,0,20262931,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.20235643207763335,0.041509174627173406,4.874980866161659,-1.645693407094309,3.9081073085089986,0.16559192282838858,0.1584728110115231,0.3360425751751639,0.8419151356815798,0.8352990964981531,1.0,0.08100336249408449
deephit,deephit_061,2,20264913,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.20193121794795368,0.041509174627173406,4.864737007219657,-1.6348236331595225,3.6679111027376408,0.16493590294946261,0.1547977015622115,0.3315596458841399,0.8393352412182923,0.8328240920499671,1.0,0.08003604854854644
deephit,deephit_078,1,20264211,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [32]}",0.16442913343100532,0.041509174627173406,3.961272053898274,-1.5984671297851785,1.2959429569496952,0.1258144029086324,0.04241542162683583,0.3293575753494761,0.8049453536733433,0.7981994811863519,1.0,0.07299358428362428
deephit,deephit_038,1,20263531,1,"{""alpha"": 0.1, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.0721477314049056,0.041509174627173406,1.7381152974714917,-0.4520804655030166,2.6240013004297387,0.03491711137448166,0.030773061652990097,0.07675853132918542,0.842689828143155,0.8361962296814355,1.0,0.0381561603361792
deephit,deephit_078,0,20263220,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [32]}",0.16222059625974242,0.041509174627173406,3.9080660532707134,-1.5776199238458273,1.4263045096524098,0.12396271904296115,0.04188902519722405,0.311920119195208,0.8007010456330185,0.7940098767744951,1.0,0.07139023951371566
deephit,deephit_038,2,20264522,1,"{""alpha"": 0.1, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.07337300121904634,0.041509174627173406,1.767633345593283,-0.4704939873235871,2.778935286164722,0.036614796301322215,0.03341784534571035,0.08066430304683558,0.8417813510655523,0.8353136235592206,1.0,0.03832704672843376
deephit,deephit_038,0,20262540,1,"{""alpha"": 0.1, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.07252484631021563,0.041509174627173406,1.7472003951323631,-0.456537213401321,2.5589876567275596,0.03514075863894737,0.030718315394030138,0.07786942018983678,0.8443481875805141,0.8379505756841868,1.0,0.038118364967287405
deephit,deephit_074,2,20265134,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.04270004300276876,0.041509174627173406,1.0286892810153774,-0.02643376543880387,1.0755348169575851,0.0030661544669188393,0.0022070443687345342,0.006792788231246849,0.8398486560047331,0.8332770458140506,1.0,0.036388699139801035
deephit,deephit_058,0,20262880,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.16595926085543303,0.041509174627173406,3.9981344448798097,-1.6281169982204893,1.0427645128769576,0.12709505187675418,0.03238391707825383,0.33438985400088983,0.7965033900808026,0.7898893630650751,1.0,0.0746739490536937
deephit,deephit_058,1,20263871,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.1642491959173826,0.041509174627173406,3.9569371685328365,-1.5899471518060877,1.9078957856618823,0.12754725248410503,0.04550917030356072,0.3314465085292535,0.8179050112606998,0.8110265855677019,1.0,0.07329116864495798
deephit,deephit_025,1,20263310,1,"{""alpha"": 0.3, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.05630036877770653,0.041509174627173406,1.3563355398748467,-0.2265970080420284,1.888738117669838,0.0187264711908042,0.014571639929519264,0.04294699725257012,0.8368866384899883,0.8304073120625394,1.0,0.037078567695692254
deephit,deephit_067,0,20263033,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.06367137906136727,0.041509174627173406,1.5339109879502564,-0.2387715229000481,2.28463190228092,0.025753566980892827,0.025179621198530705,0.04449915561635473,0.8322746898499855,0.8258351810786541,1.0,0.03754893772557952
deephit,deephit_067,2,20265015,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.06661015188089757,0.041509174627173406,1.6047091391042057,-0.2819715849332163,2.2224744483363175,0.027708161186114248,0.028170851052291182,0.04557218353309206,0.8279395697144868,0.8216047265710755,1.0,0.03778389218830891
deephit,deephit_043,2,20264607,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [32]}",0.08940410093016267,0.041509174627173406,2.1538395242297956,-0.7797776224245093,1.082929634841485,0.04801737433592498,0.04615775353342688,0.09476077557376816,0.7414520296087791,0.7365052609461115,1.0,0.041991876691583406
nfg,nfg_001,0,20261911,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32], ""layers_surv"": [100], ""lr"": 0.0005, ""weight_decay"": 0.01}",0.05368918653365634,0.041509174627173406,1.2934293928000549,-0.15003301418183235,1.0706696158753999,0.013574650080986189,0.014168907548993914,0.01743150066177923,0.8173701102138322,0.8110776627144151,1.0,0.03660590561882733
deephit,deephit_043,0,20262625,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [32]}",0.09340329979404075,0.041509174627173406,2.2501844624223284,-0.7331162541447142,1.6523290304629503,0.055011423351444745,0.06527028558818371,0.07698998967365966,0.7800274644265875,0.774733687011099,1.0,0.04146345718130862
deephit,deephit_077,0,20263203,1,"{""alpha"": 0.5, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [128, 128]}",0.062283965286961354,0.041509174627173406,1.5004867200175072,-0.22811955228948214,3.5725097871951865,0.031826404314706264,0.03179520676006231,0.05577125076733491,0.827662978627225,0.8214765978924604,1.0,0.037826978969553365
deephit,deephit_001,2,20263893,1,"{""alpha"": 0.1, ""batch_size"": 128, ""dropout"": 0.0, ""head"": [64], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64, 64, 64]}",0.08549176613087402,0.041509174627173406,2.059587233394615,-0.8690374541874492,1.9862571613520357,0.05079077527156721,0.05913880551822015,0.09038858780141934,0.6616735446441756,0.6581437948937031,1.0,0.042916204100525844
deephit,deephit_035,0,20262489,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64, 64]}",0.04537641729491533,0.041509174627173406,1.093165973606478,0.024515634498699333,1.4336825254028964,0.008881683097862652,0.006427313071773577,0.017744044435038075,0.8416074429355788,0.8351100703795433,1.0,0.03642883055621633
deephit,deephit_021,0,20262251,1,"{""alpha"": 0.0, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [32]}",0.21549771160149458,0.041509174627173406,5.19156821442607,-1.684542545637275,5.969104719568783,0.17381314723181746,0.18079196368267847,0.18358838632083796,0.6776009177600918,0.6739024601984676,1.0,0.0694308278776107
deephit,deephit_025,2,20264301,1,"{""alpha"": 0.3, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.055647959252657475,0.041509174627173406,1.340618303121554,-0.21136541380433288,1.7697813966341713,0.017294509354657504,0.012800446647514119,0.04022511085294067,0.8395910582968542,0.8331504279497866,1.0,0.03693025320532052
deephit,deephit_069,0,20263067,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.05095327399938413,0.041509174627173406,1.2275183608692686,-0.10733407979005188,1.2149839151665918,0.009366738984575141,0.009011780977789874,0.016119129953110267,0.8413870010261173,0.8348983820456682,1.0,0.036527281862696666
deephit,deephit_059,2,20264879,1,"{""alpha"": 0.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.1616838587639767,0.041509174627173406,3.8951354782692453,-1.5452334084182966,1.5163882534421291,0.1227803341011327,0.04327828537576321,0.30903509527249967,0.8147359659106826,0.8076951237072223,1.0,0.07006662218197497
deephit,deephit_069,2,20265049,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.04904842589980853,0.041509174627173406,1.1816285517684002,-0.06021270524847388,1.334640085314713,0.008824443547908288,0.007465844304181957,0.018007530303017272,0.8436171798915193,0.8370523384442633,1.0,0.036464153601024514
deephit,deephit_076,0,20263186,1,"{""alpha"": 0.9, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.04146176985754216,0.041509174627173406,0.9988579688693637,0.01992709510277015,0.9615185052699458,0.0025895363558836324,0.0021699990247630203,0.005327384025633597,0.8422045472999249,0.835582432297213,1.0,0.03644999268513236
deephit,deephit_021,1,20263242,1,"{""alpha"": 0.0, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [32]}",0.2086018568506412,0.041509174627173406,5.025439766612051,-1.5741047251441476,6.967388050561687,0.166945621262603,0.174976020221154,0.18926442711162883,0.7837905277168011,0.7784929417658932,1.0,0.0662018586979149
deephit,deephit_077,2,20265185,1,"{""alpha"": 0.5, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [128, 128]}",0.0620675659229281,0.041509174627173406,1.4952734300406068,-0.21402560207821844,2.4208438602460975,0.02520043701832579,0.0260530058004248,0.043024481929280656,0.8329247382593612,0.8265113867172224,1.0,0.03761462095784985
deephit,deephit_035,1,20263480,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64, 64]}",0.04261546277389759,0.041509174627173406,1.0266516536804364,0.06300693541287697,1.2936250639776983,0.00603670759257089,0.0036818122338037884,0.010737736184710828,0.8400734901331768,0.8335836830190626,1.0,0.03646423913688632
deephit,deephit_035,2,20264471,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64, 64]}",0.04440007562425823,0.041509174627173406,1.069644868226128,0.04127479937752649,1.4166895656490766,0.00823185137511824,0.005910154316940308,0.015879003699562855,0.8407534531150804,0.8342446642976323,1.0,0.036483857463617445
deephit,deephit_069,1,20264058,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.04746617650154315,0.041509174627173406,1.1435104872085333,-0.05142942223866711,1.1550727518160018,0.005963337016060136,0.005975031822169741,0.009558850138257857,0.8404635666622507,0.8339953799297146,1.0,0.03655369594584336
deephit,deephit_077,1,20264194,1,"{""alpha"": 0.5, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [128, 128]}",0.052269889404765436,0.041509174627173406,1.2592370210740755,-0.061001116446987094,2.208094875533482,0.018509319501754332,0.01719002255699642,0.03261237857386057,0.834342712738907,0.8281234256297568,1.0,0.03720966372010809
deephit,deephit_067,1,20264024,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.05417948588377298,0.041509174627173406,1.3052412236668547,-0.11723298751604462,1.7369918204045978,0.015545322362439596,0.015105257199651816,0.027354110040737678,0.8235783336823367,0.817391297779068,1.0,0.037342203267148294
nfg,nfg_024,0,20262302,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.005, ""weight_decay"": 0.0001}",0.04209376520813216,0.041509174627173406,1.0140834065290245,-0.07384775791513645,0.9175796451674995,0.003778150225784592,0.002454921659545861,0.007750081361828864,0.8375135387182413,0.8310374378634017,1.0,0.03638154489771193
deephit,deephit_043,1,20263616,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [32]}",0.06181887588503222,0.041509174627173406,1.489282223515072,-0.2739134026881009,2.025553487376064,0.021791281780664994,0.020219734068289474,0.04329857461572473,0.8198969419234691,0.8135352346893202,1.0,0.037789490658808614
nfg,nfg_024,2,20264284,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.005, ""weight_decay"": 0.0001}",0.039608470680049065,0.041509174627173406,0.9542100279228373,-0.00406899666800041,0.9036543106657207,0.0033098078387774144,0.002344683375801848,0.005700702468391272,0.838265320415936,0.83183421810883,1.0,0.03634283750173357
nfg,nfg_000,2,20263876,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.039484781793154816,0.041509174627173406,0.9512302315764827,0.03613864643575897,0.9511737902408356,0.0024308476842092768,0.0012877073405500594,0.005711004486700033,0.8378800515860184,0.8313910265297838,1.0,0.03631624192047534
nfg,nfg_000,0,20261894,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03942622831567771,0.041509174627173406,0.9498196162606393,0.031243865352628495,0.9119374929941012,0.003104194895399371,0.0006360675884643507,0.008977489707131192,0.8372474533439507,0.8306964005777819,1.0,0.036472934162193445
nfg,nfg_027,0,20262353,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [64, 64], ""layers_surv"": [64], ""lr"": 0.001, ""weight_decay"": 0.01}",0.048037518681128606,0.041509174627173406,1.1572747257104339,-0.16799575838749453,0.889450243803877,0.009638372887035833,0.00880464620054755,0.00907754641182279,0.8154976597782428,0.8092578868286159,1.0,0.03706108489118282
nfg,nfg_004,1,20262953,1,"{""batch_size"": 128, ""dropout"": 0.1, ""layers"": [50, 50, 50], ""layers_surv"": [100], ""lr"": 0.0005, ""weight_decay"": 0.01}",0.050134846579969215,0.041509174627173406,1.2078015771277015,-0.17569083820394654,0.9122993152941431,0.014645275890397966,0.012698841197814614,0.017029635593776793,0.787810595171788,0.7823434264641912,1.0,0.0373163893006192
nfg,nfg_042,0,20262608,1,"{""batch_size"": 128, ""dropout"": 0.25, ""layers"": [64, 64], ""layers_surv"": [50, 50], ""lr"": 0.001, ""weight_decay"": 0.01}",0.06989740841890217,0.041509174627173406,1.683902632290472,-0.5192884144996158,0.964694412012186,0.028161841512031688,0.022758597166152028,0.024424422667932766,0.749673610646169,0.7450311349783623,1.0,0.03874969817077711
nfg,nfg_024,1,20263293,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.005, ""weight_decay"": 0.0001}",0.041547779452750074,0.041509174627173406,1.0009300311539173,-0.06606625230311089,0.8804092711601099,0.0038935297455072056,0.0023000160355751698,0.0047186545943678215,0.8393889568693592,0.8329016665560673,1.0,0.036444891883941975
nfg,nfg_002,2,20263910,1,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [32], ""layers_surv"": [32], ""lr"": 0.0001, ""weight_decay"": 0.01}",0.05449140155110537,0.041509174627173406,1.3127556025995595,-0.239924533429568,0.9798743797374684,0.01388205572156248,0.013020924567919367,0.015177292593010039,0.7901515885350264,0.7843416527681432,1.0,0.037242228386762194
nfg,nfg_014,1,20263123,1,"{""batch_size"": 256, ""dropout"": 0.25, ""layers"": [100, 100], ""layers_surv"": [100], ""lr"": 0.001, ""weight_decay"": 0.01}",0.05052050497175183,0.041509174627173406,1.2170924964303984,-0.07764603460680031,1.065257557926315,0.012296420987726786,0.013877830413861592,0.01684013536400586,0.8264634280105813,0.8201843286481431,1.0,0.03650385764775467
nfg,nfg_042,1,20263599,1,"{""batch_size"": 128, ""dropout"": 0.25, ""layers"": [64, 64], ""layers_surv"": [50, 50], ""lr"": 0.001, ""weight_decay"": 0.01}",0.06865894767704117,0.041509174627173406,1.6540668007427577,-0.5557830268859004,0.9018787832716388,0.028094688185562197,0.022303353510736534,0.02396342659281292,0.7611969532720132,0.7564827591096004,1.0,0.03907821881739906
nfg,nfg_012,0,20262098,1,"{""batch_size"": 512, ""dropout"": 0.25, ""layers"": [64, 64], ""layers_surv"": [32], ""lr"": 0.0001, ""weight_decay"": 0.0001}",0.05711809765620248,0.041509174627173406,1.3760354950255,-0.2929638573997045,0.9292958866310935,0.020413053892652317,0.02000890834558644,0.0209729484525647,0.7967040670048438,0.7911431646516858,1.0,0.03735983937386847
nfg,nfg_000,1,20262885,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03999467087624999,0.041509174627173406,0.9635139998680685,0.007252131127558383,0.8972974774133298,0.0033637064092924204,0.0007215946359182546,0.00900453320155914,0.8445633469563347,0.8377845604303078,1.0,0.0361468836650512
nfg,nfg_006,1,20262987,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.041817514790328414,0.041509174627173406,1.0074282412484579,-0.010566396037413823,1.0895713678957637,0.0033556258604699307,0.002368369580031171,0.007314240018367113,0.8407265062580811,0.8341176977839027,1.0,0.036214926459082204
nfg,nfg_042,2,20264590,1,"{""batch_size"": 128, ""dropout"": 0.25, ""layers"": [64, 64], ""layers_surv"": [50, 50], ""lr"": 0.001, ""weight_decay"": 0.01}",0.06713695402877445,0.041509174627173406,1.6174003610475112,-0.47398782625578795,0.9470697180998036,0.02789293537131541,0.022537133522087416,0.026610812399034955,0.7595204314156193,0.7547638591358538,1.0,0.03854300754155639
nfg,nfg_029,1,20263378,1,"{""batch_size"": 512, ""dropout"": 0.25, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.0001, ""weight_decay"": 0.001}",0.041288674978652344,0.041509174627173406,0.9946879298251159,0.0788672651693972,0.9625447054745918,0.012980934972493065,0.00981792046633767,0.032840357514970164,0.8052664011392229,0.7992920323951137,1.0,0.03668724534388091
nfg,nfg_023,1,20263276,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [64, 64], ""layers_surv"": [50, 50], ""lr"": 0.0001, ""weight_decay"": 0.01}",0.05863378597734642,0.041509174627173406,1.4125500327092175,-0.2215369380836488,1.0688990888305785,0.020999392894555553,0.022199265734183404,0.02449722582360414,0.7843138546731073,0.7789395036231072,1.0,0.03710832031274995
nfg,nfg_012,1,20263089,1,"{""batch_size"": 512, ""dropout"": 0.25, ""layers"": [64, 64], ""layers_surv"": [32], ""lr"": 0.0001, ""weight_decay"": 0.0001}",0.05411428518428683,0.041509174627173406,1.3036704697293995,-0.24596874199723895,0.919115623438078,0.016464675521664328,0.01464496716005792,0.01747274578187219,0.7996501775643555,0.7940763526059398,1.0,0.03714402823343263
nfg,nfg_027,2,20264335,1,"{""batch_size"": 512, ""dropout"": 0.1, ""layers"": [64, 64], ""layers_surv"": [64], ""lr"": 0.001, ""weight_decay"": 0.01}",0.0505386245830863,0.041509174627173406,1.2175290170670339,-0.19708157317038558,0.9174019151006612,0.013420507768916226,0.011560507262182274,0.015834639671989392,0.815119335402662,0.8087584464691164,1.0,0.03706551690630464
