model,imp,member,mean_risk10,frac_above_0.01,frac_above_0.02,frac_above_0.03,frac_above_0.05,frac_above_0.075,frac_above_0.2
nfg,29,5,0.04238205403089523,0.5054132275699432,0.35416443348697607,0.3011040840390181,0.24064744345589023,0.19219637688927002,0.050273341194125847
nfg,29,6,0.043043218553066254,0.5020902561903741,0.3625254582484725,0.3077500267981563,0.24643584521384929,0.20120055740165077,0.051345267445599745
nfg,29,7,0.039396584033966064,0.5594383106442277,0.4015435738021224,0.33465537571015114,0.25436809947475614,0.1840497373780684,0.018865902025940615
nfg,29,8,0.03894731402397156,0.4862257476685604,0.3509486547325544,0.29370779290384824,0.23560939007396292,0.18212027012541537,0.034623217922606926
nfg,29,9,0.04510365054011345,0.5736949297888305,0.412691606817451,0.35341408511094435,0.2772001286311502,0.21063350841462108,0.042984242684103335
nfg,30,0,0.039171405136585236,0.5026262193161111,0.3550219744881552,0.29295744452781647,0.22424697180833958,0.17826133562010935,0.039232500803944685
nfg,30,1,0.04125643149018288,0.579590524171937,0.39586236466931074,0.3254368099474756,0.24568549683781757,0.18823024975881658,0.03430164004716475
nfg,30,2,0.039439063519239426,0.5321041912316432,0.3968270982956373,0.3334762568335298,0.2428984885839854,0.17933326187158324,0.026905348911994854
nfg,30,3,0.03982923552393913,0.4670382677671776,0.34398113409797404,0.2885625468967735,0.2304641440668882,0.18372815950262622,0.04191231643262944
nfg,30,4,0.04852936789393425,0.5401436381176975,0.403365848429628,0.3306892485796977,0.2684103333690642,0.22038803730303355,0.0707471325972773
nfg,30,5,0.03906796872615814,0.48386750991531785,0.35159181048343874,0.29767392003430165,0.23067852931718297,0.18158430699967842,0.03944688605423947
nfg,30,6,0.042987748980522156,0.5098081252009862,0.36177510987244077,0.30710687104727197,0.2514738985957766,0.20248686890341944,0.049522992818094115
nfg,30,7,0.044330108910799026,0.5775538642941366,0.3982206024225533,0.3417300889698789,0.2706613784971594,0.2114910494158002,0.036874263050702114
nfg,30,8,0.04387719929218292,0.5170972237110086,0.3879301104084039,0.33004609282881336,0.2585486118555043,0.20902561903741024,0.047593525565441094
nfg,30,9,0.043231431394815445,0.5741237002894201,0.4301640047164755,0.3668131632543681,0.2657305177403795,0.19819916389752384,0.03290813592024869
