split,model,horizon_y,metric,est_before,lo_before,hi_before,se_before,fmi_before,df_before,m_before,est_after,lo_after,hi_after,se_after,fmi_after,df_after,m_after,_merge,fmi_delta
cv,deephit,15.0,cindex_marginal_ipcw,0.8176964302857717,0.8073756650090218,0.8274024114012718,0.0050992179326023,0.0196238229701755,26341.00488390465,30,0.8206561048825581,0.8103468790650368,0.8303897470235825,0.0050845409708041,0.0121309803792246,33755.79961396801,30,both,-0.007492842590950902
cv,deephit,15.0,e50,0.0026289602858014,0.0010676875244826,0.0061853846302255,0.0013942721696314,0.3159954747397612,299.7648798642909,30,0.0035239657076696,0.0010150104819331,0.0061620093416422,0.0013322009631099,0.0516426894553382,8564.979825603361,30,both,-0.26435278528442296
cv,deephit,15.0,e50_concordant,0.0026289602858014,0.0010676875244826,0.0061853846302255,0.0013942721696314,0.3159954747397612,299.7648798642909,30,0.0035239657076696,0.0010150104819331,0.0061620093416422,0.0013322009631099,0.0516426894553382,8564.979825603361,30,both,-0.26435278528442296
cv,deephit,15.0,e90,0.0170086834269265,0.0069504696293734,0.0300308782141655,0.0061284100594001,0.2968300152122928,338.547533418822,30,0.0130372336755196,0.004869144258555,0.0246454633772373,0.0050675286498023,0.0634861128459648,6116.360517253307,30,both,-0.23334390236632802
cv,deephit,15.0,e90_concordant,0.0170086834269265,0.0069504696293734,0.0300308782141655,0.0061284100594001,0.2968300152122928,338.547533418822,30,0.0130372336755196,0.004869144258555,0.0246454633772373,0.0050675286498023,0.0634861128459648,6116.360517253307,30,both,-0.23334390236632802
cv,deephit,15.0,eo,1.090279964605967,1.0268834829330444,1.162059912085533,0.0344309652898357,0.324131095883949,285.30877667192414,30,1.0865180134773254,1.031184521317482,1.1454122453927993,0.0290637705558608,0.0491922435907857,9236.566827205195,30,both,-0.2749388522931633
cv,deephit,15.0,eo_concordant,1.090279964605967,1.0268834829330444,1.162059912085533,0.0344309652898357,0.324131095883949,285.30877667192414,30,1.0865180134773254,1.031184521317482,1.1454122453927993,0.0290637705558608,0.0491922435907857,9236.566827205195,30,both,-0.2749388522931633
cv,deephit,15.0,frac_above_0.01,0.6998442053794861,0.6742647290229797,0.7280021771788596,0.0119086349484529,1.027789565163399,30.26575839065879,30,0.7013713717460632,0.685070252418518,0.7110074162483215,0.0061465216189965,0.917340508363937,38.15375257987867,30,both,-0.11044905679946204
cv,deephit,15.0,frac_above_0.02,0.5540767192840577,0.5393712520599365,0.5769484877586365,0.0086732354193669,0.9776663303198369,33.66900639467274,30,0.5567994793256124,0.5500636100769043,0.5636559963226319,0.003519838667837,0.5286471709541654,110.4426187368808,30,both,-0.4490191593656715
cv,deephit,15.0,frac_above_0.03,0.4776400744915008,0.4641442596912384,0.4984247028827667,0.0085558267276963,0.9693348917660964,34.24845073244905,30,0.4803255766630173,0.4734838306903839,0.4868411421775818,0.0034193372171546,0.4566533587888384,146.6351461180368,30,both,-0.512681532977258
cv,deephit,15.0,frac_above_0.05,0.3869810064633687,0.3746770024299621,0.4022988379001617,0.0069950409218574,0.9294106266382296,37.19623977706111,30,0.3890819450219472,0.3821535408496856,0.3948952257633209,0.0032737300551865,0.4344933403950776,161.48248883336845,30,both,-0.494917286243152
cv,deephit,15.0,frac_above_0.075,0.3188128292560577,0.3089756734669208,0.3329607248306274,0.0059160386676345,0.8961938195890605,39.91773610051676,30,0.320241712530454,0.3136497437953949,0.325962096452713,0.003156038508732,0.465725627427097,141.14997254246748,30,both,-0.4304681921619635
cv,deephit,15.0,frac_above_0.2,0.1187612558404604,0.110511690378189,0.1286481469869613,0.0048227066698903,0.9533125350333196,35.39453158209645,30,0.1168261061112086,0.1121965423226356,0.1220383495092392,0.0025326400250819,0.6492192444136886,74.27852373918347,30,both,-0.304093290619631
cv,deephit,15.0,ici,0.0058580687424788,0.0030228165036533,0.0102411842904984,0.0019172362931733,0.4041344670860662,185.8508816633788,30,0.0053920649302502,0.0025508400110993,0.0088791377143934,0.0016217998667617,0.0664300989762501,5663.151291849811,30,both,-0.3377043681098161
cv,deephit,15.0,ici_concordant,0.0058580687424788,0.0030228165036533,0.0102411842904984,0.0019172362931733,0.4041344670860662,185.8508816633788,30,0.0053920649302502,0.0025508400110993,0.0088791377143934,0.0016217998667617,0.0664300989762501,5663.151291849811,30,both,-0.3377043681098161
cv,deephit,15.0,mean_pred,0.0699761162201563,0.067948317527771,0.0739358309656381,0.0013179269710115,0.9428566061794692,36.16812281983716,30,0.0697346667448679,0.0685403177514672,0.0708844989538192,0.0005972011471887,0.4932962216645226,126.27022249482314,30,both,-0.4495603845149466
cv,deephit,15.0,nb_all_at_0.01,0.0547290779650211,0.0514872060157358,0.0582566836848854,0.0017371690759822,4.860149189361204e-05,41148.00014579739,30,0.0547290779650211,0.0514872060157358,0.0582566836848854,0.0017371690759822,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,15.0,nb_all_at_0.02,0.0450834557414054,0.0418085042387247,0.0486470574513077,0.00175489523621,4.860149189361204e-05,41148.00014579739,30,0.0450834557414054,0.0418085042387247,0.0486470574513077,0.00175489523621,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,15.0,nb_all_at_0.03,0.0352389551699161,0.0319302387535572,0.0388392942957579,0.0017729870634419,4.860149189361204e-05,41148.00014579739,30,0.0352389551699161,0.0319302387535572,0.0388392942957579,0.0017729870634419,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,15.0,nb_all_at_0.05,0.0149281956255435,0.011549823754467,0.0186043341178446,0.0018103130090129,4.860149189361204e-05,41148.00014579739,30,0.0149281956255435,0.011549823754467,0.0186043341178446,0.0018103130090129,4.860149189361204e-05,41148.00014579739,30,both,0.0
